V=6^3									V=8^3									V=14^3									V=18^3								
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum
204.17379	0.05714	-0.01139	204.17379	-0.03662	-0.00831	204.17379	0.0046	-0.00217	204.17379	0.00199	-0.00156	204.17379	-0.00215	0.00465	204.17379	-0.008	0.00442	204.17379	-0.00517	7.26077E-5	204.17379	-0.00628	0.00204	204.17379	0.00534	-8.06022E-4	204.17379	-0.00269	3.21289E-4	204.17379	0.00134	6.91801E-4	204.17379	4.15496E-4	-5.81126E-4
208.92961	0.01792	0.01363	208.92961	-0.03653	-0.00467	208.92961	-0.02742	-0.00373	208.92961	0.01187	0.00618	208.92961	0.0237	-0.00204	208.92961	-0.00225	-0.00507	208.92961	-0.0012	-0.00286	208.92961	0.00414	-4.81172E-4	208.92961	-0.00882	-8.87684E-4	208.92961	0.0037	-3.94858E-4	208.92961	-4.74383E-4	-1.02243E-4	208.92961	8.48006E-4	-0.00176
213.79621	0.04132	0.01081	213.79621	-0.01021	-0.00639	213.79621	0.00568	0.00372	213.79621	-0.0157	-0.00511	213.79621	-0.01437	-0.00168	213.79621	0.00218	0.0012	213.79621	-0.00583	0.00193	213.79621	-0.00592	4.37384E-4	213.79621	-0.00491	-0.0039	213.79621	3.76556E-4	3.52748E-4	213.79621	-0.00292	2.43368E-4	213.79621	-0.00317	-0.00229
218.77616	-0.00765	0.00258	218.77616	0.02791	-0.00962	218.77616	0.02872	-0.01412	218.77616	-0.01184	-0.00399	218.77616	-0.00883	-0.00655	218.77616	-0.01131	0.00346	218.77616	-0.01093	-0.00333	218.77616	1.60278E-4	9.34311E-4	218.77616	-0.01795	-7.53885E-4	218.77616	-0.00482	-0.00406	218.77616	-0.00217	-3.27587E-4	218.77616	0.00455	-0.00302
223.87211	-0.01784	-0.0044	223.87211	0.03245	0.00538	223.87211	-0.0362	-0.00642	223.87211	-0.01451	-6.13857E-4	223.87211	-0.01946	-0.00398	223.87211	-0.01372	-6.0562E-4	223.87211	-0.00934	0.00122	223.87211	-0.01384	0.00192	223.87211	-0.00735	0.00356	223.87211	0.00135	-4.7763E-4	223.87211	-4.14162E-4	-0.00118	223.87211	-0.00189	-6.03749E-4
229.08677	0.00351	-0.0065	229.08677	0.00631	0.00676	229.08677	0.02245	-0.01002	229.08677	-0.00186	0.00544	229.08677	-0.01668	6.30526E-4	229.08677	-0.02246	0.00136	229.08677	-0.00937	-8.32931E-4	229.08677	0.00717	-0.006	229.08677	0.01323	5.6231E-5	229.08677	0.0096	0.00147	229.08677	4.50049E-4	-4.19795E-4	229.08677	-0.00129	-0.00148
234.42288	-0.02164	-0.00968	234.42288	-0.01372	-0.00626	234.42288	0.01871	0.00716	234.42288	0.00416	-1.09673E-4	234.42288	0.02916	0.00225	234.42288	-0.0185	-0.00821	234.42288	-0.00602	0.00138	234.42288	-0.00814	0.00183	234.42288	0.0095	-8.75663E-4	234.42288	-0.0069	-1.70334E-4	234.42288	-0.00536	8.89539E-5	234.42288	-0.00192	-0.00152
239.88329	0.01366	-0.00433	239.88329	-0.03158	0.00964	239.88329	-0.03253	1.91671E-4	239.88329	0.01136	-0.00387	239.88329	0.01554	-0.00136	239.88329	-0.01339	0.00647	239.88329	-7.06052E-4	-0.00302	239.88329	0.00465	-3.98398E-4	239.88329	-0.00337	8.37785E-4	239.88329	-0.00487	4.56701E-5	239.88329	-0.00556	-0.00279	239.88329	-0.00304	-0.00133
245.47089	0.01626	0.00895	245.47089	6.3674E-4	-7.86497E-4	245.47089	-0.03473	0.0043	245.47089	0.00369	0.0011	245.47089	-0.03172	-9.16303E-4	245.47089	-0.00212	-0.00602	245.47089	-0.00319	4.4525E-4	245.47089	-0.00887	0.00123	245.47089	0.00869	9.2634E-4	245.47089	0.00261	3.37036E-4	245.47089	0.00243	2.06123E-4	245.47089	-0.00107	-0.00236
251.18864	-0.01721	0.00446	251.18864	0.04539	-0.00268	251.18864	8.29424E-4	-8.40492E-4	251.18864	-0.00995	-0.00731	251.18864	-0.00895	0.00276	251.18864	-0.01628	0.00134	251.18864	-3.03377E-5	-4.91687E-4	251.18864	-0.01134	-0.00202	251.18864	-0.00397	-7.30202E-4	251.18864	0.0058	0.00185	251.18864	0.0023	-1.30088E-4	251.18864	0.01472	-7.58364E-4
257.03958	0.04072	-0.00536	257.03958	0.00102	0.00505	257.03958	0.01728	0.00242	257.03958	-0.00462	0.00205	257.03958	-0.03168	-0.00362	257.03958	-0.0063	-0.00354	257.03958	0.01407	2.83039E-5	257.03958	0.01768	0.00162	257.03958	0.00327	-0.00124	257.03958	-0.0116	0.00104	257.03958	-0.00736	0.00106	257.03958	-0.00632	-2.72655E-4
263.0268	-0.01242	0.00586	263.0268	-0.03961	-8.35636E-4	263.0268	0.01249	-5.06009E-4	263.0268	-0.02912	-5.65126E-4	263.0268	-0.00523	-2.52802E-4	263.0268	0.00955	0.00202	263.0268	-0.00851	0.0012	263.0268	0.00271	-0.00197	263.0268	-0.01015	-0.00507	263.0268	-0.00842	0.00163	263.0268	-0.00157	9.46388E-4	263.0268	0.00685	-4.0783E-4
269.15348	0.00916	0.00254	269.15348	-0.00603	-0.01241	269.15348	0.08167	7.46286E-4	269.15348	-0.01695	0.00424	269.15348	0.02328	0.00136	269.15348	-0.01471	0.00303	269.15348	-0.0081	-0.00174	269.15348	0.00597	5.46755E-4	269.15348	0.00931	5.84603E-4	269.15348	-0.0066	0.00165	269.15348	-0.00245	4.72463E-4	269.15348	-0.00344	-2.39189E-4
275.42287	0.00584	6.31417E-4	275.42287	-0.00861	-5.62212E-4	275.42287	-0.0286	-0.00594	275.42287	0.02063	-8.64728E-4	275.42287	-0.00124	-0.0019	275.42287	-0.00167	0.00843	275.42287	9.73675E-4	0.00321	275.42287	6.39115E-4	0.00407	275.42287	-0.00459	-6.94689E-4	275.42287	-0.00269	4.58435E-4	275.42287	-0.00414	0.00199	275.42287	-0.00297	0.00314
281.83829	0.01341	0.00175	281.83829	-0.00256	6.89857E-4	281.83829	-0.00441	0.00635	281.83829	-0.00399	0.00683	281.83829	-0.00942	0.00399	281.83829	-0.02222	-0.00937	281.83829	0.01295	4.84152E-4	281.83829	-2.54175E-4	6.95883E-4	281.83829	0.00598	0.00207	281.83829	0.01059	0.00339	281.83829	-0.00599	0.00165	281.83829	0.00449	9.45846E-4
288.40315	8.51598E-4	-0.00664	288.40315	-0.04211	-0.00155	288.40315	0.0102	-0.01089	288.40315	0.01256	-1.65863E-4	288.40315	0.00866	-1.65459E-4	288.40315	-0.00321	0.00735	288.40315	0.00861	0.00204	288.40315	-0.00142	-0.0022	288.40315	-0.00771	0.00365	288.40315	0.00106	2.81711E-4	288.40315	0.00232	-3.11291E-4	288.40315	-0.00199	-0.00169
295.12092	0.00926	0.00185	295.12092	-0.02965	0.0038	295.12092	0.06381	-0.00956	295.12092	0.00593	-0.00548	295.12092	-0.02546	0.0119	295.12092	0.0013	0.00481	295.12092	-0.01616	8.27008E-4	295.12092	-0.00523	3.15093E-4	295.12092	-2.66406E-4	0.00108	295.12092	0.00603	-5.02701E-4	295.12092	-0.00584	7.85438E-5	295.12092	0.00556	0.00175
301.99517	-0.0043	-0.01236	301.99517	0.01464	-0.00636	301.99517	0.00715	0.02006	301.99517	-0.00436	-4.38553E-4	301.99517	-0.02363	-0.0031	301.99517	0.01513	5.87939E-5	301.99517	-0.01382	-0.00316	301.99517	0.02163	-2.61455E-4	301.99517	3.52318E-4	0.00396	301.99517	0.00354	-0.00237	301.99517	0.00121	-1.59792E-4	301.99517	5.05525E-4	0.00161
309.02954	0.02286	-0.00268	309.02954	0.01765	-0.0016	309.02954	0.01289	-0.00183	309.02954	-0.00817	2.11426E-4	309.02954	-0.0338	-5.53251E-4	309.02954	0.00857	0.00159	309.02954	3.79207E-4	-0.00131	309.02954	0.00485	-6.16383E-4	309.02954	-0.00992	-0.00158	309.02954	-0.00211	-0.00128	309.02954	0.00271	-0.00137	309.02954	0.00137	8.71072E-4
316.22777	-0.05004	0.00892	316.22777	-0.01274	-0.00218	316.22777	0.07587	-0.0098	316.22777	-0.02099	-0.00591	316.22777	0.00427	-0.00164	316.22777	-0.0036	-0.00336	316.22777	-0.00194	0.0037	316.22777	-3.24221E-4	6.01777E-4	316.22777	0.00452	-0.00395	316.22777	-1.90762E-4	-0.00216	316.22777	0.00517	-0.00157	316.22777	-1.06579E-4	-3.52978E-4
323.59366	0.00513	0.00674	323.59366	-0.02171	-0.0015	323.59366	0.02266	0.02101	323.59366	-0.00643	-0.00102	323.59366	-0.00664	-0.00761	323.59366	-0.01881	0.00209	323.59366	-0.00957	8.54524E-4	323.59366	0.00533	0.00214	323.59366	-0.01002	-4.4682E-4	323.59366	0.00359	-0.00166	323.59366	-0.00516	0.0024	323.59366	-0.00257	7.98389E-4
331.13112	-0.04383	0.00768	331.13112	0.00197	-0.00393	331.13112	-0.01807	0.01799	331.13112	3.36893E-4	-0.0035	331.13112	-0.00963	0.00574	331.13112	-0.00149	-6.26086E-4	331.13112	0.00247	6.45267E-4	331.13112	-1.39108E-4	0.0042	331.13112	0.00267	-4.25721E-4	331.13112	-0.00185	-0.0023	331.13112	-0.0014	7.98757E-4	331.13112	-0.00212	-3.29619E-4
338.84416	-0.02174	8.46326E-4	338.84416	-0.01047	0.00634	338.84416	-0.03441	0.00367	338.84416	0.00394	0.00563	338.84416	-0.00637	0.00343	338.84416	0.03145	0.00127	338.84416	5.42908E-4	-0.00138	338.84416	2.6803E-4	-0.00235	338.84416	-0.01628	5.35388E-4	338.84416	-2.75256E-4	-0.00164	338.84416	0.00357	-4.01658E-4	338.84416	4.212E-4	-0.00133
346.73685	0.02875	-0.00802	346.73685	-0.06408	0.00217	346.73685	-0.03947	0.00485	346.73685	-0.00314	-0.00993	346.73685	-0.00191	-0.00376	346.73685	0.00358	0.00169	346.73685	-0.0042	-7.60438E-4	346.73685	0.00807	0.00148	346.73685	-0.00134	0.00156	346.73685	-3.42674E-4	9.7046E-4	346.73685	-0.00199	0.002	346.73685	-0.01265	-0.0025
354.81339	0.01075	-0.00165	354.81339	0.0263	-0.01125	354.81339	-0.03262	-0.00488	354.81339	-0.00226	-2.51249E-4	354.81339	-0.00725	-0.00611	354.81339	0.00516	0.01052	354.81339	0.00246	0.00216	354.81339	-0.0087	-6.55633E-4	354.81339	0.01641	-3.68202E-4	354.81339	0.00192	0.00194	354.81339	-0.00285	5.73991E-4	354.81339	0.00409	-0.00233
363.07805	0.01317	0.00736	363.07805	0.0121	0.00115	363.07805	0.06705	0.00901	363.07805	0.00745	0.00492	363.07805	-0.00851	0.0028	363.07805	7.54755E-6	-0.00437	363.07805	-0.00246	0.0027	363.07805	0.00512	-0.00241	363.07805	0.00125	3.56256E-4	363.07805	0.00201	0.00149	363.07805	-0.00196	0.00117	363.07805	-6.70855E-4	-0.00142
371.53523	-0.00463	-0.00396	371.53523	-0.02567	-3.03012E-4	371.53523	-0.0452	0.00927	371.53523	0.01845	0.00985	371.53523	-0.01563	0.00392	371.53523	0.01271	1.8914E-5	371.53523	0.00918	5.42308E-5	371.53523	0.00829	-0.00279	371.53523	0.00579	-0.00116	371.53523	9.98218E-4	0.002	371.53523	-0.00173	-0.00371	371.53523	-0.0069	-7.88551E-4
380.1894	0.06177	6.55007E-4	380.1894	-0.01223	6.49988E-4	380.1894	-0.01939	0.00476	380.1894	0.00762	0.00495	380.1894	-0.01286	-2.69658E-4	380.1894	-0.00856	5.93773E-4	380.1894	-0.01697	-0.00208	380.1894	-0.01795	-0.00284	380.1894	0.00287	-0.003	380.1894	-0.00402	1.60206E-5	380.1894	-0.00104	-0.00196	380.1894	-0.00681	-9.66833E-4
389.04514	-0.00721	-0.01242	389.04514	-0.00331	-0.01868	389.04514	0.02537	0.00268	389.04514	-0.00439	-0.00365	389.04514	9.45898E-4	0.00364	389.04514	-0.00621	0.00335	389.04514	-0.01549	8.39367E-4	389.04514	4.11306E-4	-3.4332E-4	389.04514	-0.01307	5.32878E-4	389.04514	0.01043	0.00106	389.04514	0.00124	6.9232E-4	389.04514	0.00366	0.00139
398.10717	-0.00828	-0.00843	398.10717	-0.0094	-2.01886E-4	398.10717	-0.0154	-2.47501E-4	398.10717	0.00154	0.00434	398.10717	-0.01993	0.00214	398.10717	-0.01568	-0.00506	398.10717	0.00342	0.00155	398.10717	-0.00283	0.00254	398.10717	8.60562E-5	7.59278E-4	398.10717	-0.00438	-0.00147	398.10717	-0.00139	0.00115	398.10717	-0.01918	8.1773E-5
407.38028	0.01128	-0.01479	407.38028	0.0376	-0.00218	407.38028	8.25283E-4	-3.1695E-4	407.38028	-0.02951	0.00244	407.38028	0.0251	0.00471	407.38028	0.00864	0.00189	407.38028	-0.0076	2.79405E-4	407.38028	0.00909	0.00153	407.38028	-0.00788	2.78745E-4	407.38028	-9.67983E-4	-5.564E-4	407.38028	-0.00724	8.08454E-4	407.38028	-2.88139E-4	5.39566E-4
416.86938	-0.02752	0.00202	416.86938	-0.01119	-0.0079	416.86938	0.02261	0.00274	416.86938	0.00675	-0.00667	416.86938	0.03152	0.00387	416.86938	0.00345	-0.00317	416.86938	0.00303	0.00244	416.86938	3.94495E-4	0.0035	416.86938	0.00269	7.90819E-4	416.86938	0.00286	-0.00349	416.86938	0.00297	-8.32844E-4	416.86938	0.00132	-0.00159
426.57952	-0.02287	-0.00518	426.57952	2.40359E-5	8.48629E-4	426.57952	-0.03248	8.95615E-4	426.57952	0.00146	0.00223	426.57952	-0.00697	-0.00657	426.57952	4.35872E-4	0.00617	426.57952	-0.01092	-5.59518E-4	426.57952	-0.00362	-0.00113	426.57952	0.01474	5.3136E-4	426.57952	0.0016	-0.00335	426.57952	-0.00105	-2.26564E-4	426.57952	6.44746E-4	-9.34448E-4
436.51583	-0.03507	0.00179	436.51583	0.00833	-0.00588	436.51583	0.03811	0.01138	436.51583	-0.01231	0.00364	436.51583	0.01223	-0.0027	436.51583	0.0096	0.00411	436.51583	-0.00305	9.92445E-4	436.51583	0.00254	0.00139	436.51583	-0.00464	7.35244E-5	436.51583	-0.0083	1.78448E-4	436.51583	-0.00157	0.00188	436.51583	-0.00928	0.00156
446.68359	-0.01614	0.00257	446.68359	0.00177	0.00186	446.68359	-0.01554	0.00139	446.68359	-6.49903E-4	-0.00323	446.68359	-0.00389	0.00145	446.68359	0.00848	0.00501	446.68359	-0.00346	0.00307	446.68359	0.00271	-0.00166	446.68359	0.00473	8.86244E-4	446.68359	0.00583	-6.17562E-4	446.68359	-0.0013	-7.55688E-5	446.68359	-0.00268	0.00107
457.08819	7.27893E-4	0.00273	457.08819	-0.03611	-2.34085E-4	457.08819	-0.03933	-0.00871	457.08819	0.00731	-0.00194	457.08819	-0.01157	2.21541E-4	457.08819	0.00814	-9.12951E-4	457.08819	-0.01117	0.00147	457.08819	7.91527E-4	0.00113	457.08819	0.00325	2.26786E-4	457.08819	-0.00656	0.00292	457.08819	-2.81337E-4	-8.44536E-4	457.08819	-0.001	-5.89072E-4
467.73514	0.02804	-0.00118	467.73514	0.01438	-0.00547	467.73514	-0.00225	-0.00852	467.73514	-6.59376E-4	-3.0219E-4	467.73514	0.00891	0.00162	467.73514	0.002	-0.00241	467.73514	-0.00196	0.00198	467.73514	0.00453	-3.35581E-4	467.73514	0.0134	0.0031	467.73514	-0.00291	0.00208	467.73514	0.00524	2.37027E-5	467.73514	-0.00338	0.00237
478.63009	-0.00948	0.00741	478.63009	-0.00663	-0.01596	478.63009	-0.00377	-6.53254E-4	478.63009	0.02034	0.00353	478.63009	0.01111	0.00314	478.63009	0.01611	0.00759	478.63009	0.00317	-0.00143	478.63009	0.00475	-4.74457E-4	478.63009	0.0049	-8.72928E-4	478.63009	-0.0016	0.00104	478.63009	-0.00163	5.3085E-4	478.63009	0.0078	-7.52744E-4
489.77882	-0.03048	-0.00827	489.77882	0.00396	0.00429	489.77882	-0.04032	0.00868	489.77882	7.92193E-4	0.00371	489.77882	0.00903	0.00467	489.77882	0.01063	3.35169E-4	489.77882	0.00681	1.36653E-4	489.77882	0.0017	6.90725E-4	489.77882	-0.00121	-0.00351	489.77882	-0.00479	7.85929E-4	489.77882	0.00153	3.34399E-4	489.77882	-0.00431	-0.00189
501.18723	2.31183E-4	-0.01055	501.18723	0.03334	-0.00424	501.18723	-0.0178	-6.83974E-4	501.18723	-0.00383	-0.00366	501.18723	-0.01819	-0.00375	501.18723	-0.01729	-0.00404	501.18723	-0.00521	0.00337	501.18723	0.00277	0.00273	501.18723	-0.00814	6.36951E-4	501.18723	3.43214E-4	-0.00146	501.18723	-0.00149	5.96465E-4	501.18723	-0.00296	-0.00158
512.86138	0.01655	-8.86265E-4	512.86138	-0.03959	0.00126	512.86138	-0.05425	-0.01453	512.86138	-0.01013	0.00133	512.86138	0.03494	-6.13135E-4	512.86138	0.01356	0.00154	512.86138	0.00383	-8.58593E-4	512.86138	-1.76835E-4	0.00206	512.86138	0.00175	-3.62287E-4	512.86138	0.00588	-0.00118	512.86138	0.00557	0.00129	512.86138	0.00613	-0.00197
524.80746	-0.01172	-0.01039	524.80746	0.00103	0.00658	524.80746	-0.02708	-0.00218	524.80746	-2.98691E-4	-0.00454	524.80746	0.01189	0.00102	524.80746	-8.43364E-4	0.00571	524.80746	0.01062	9.26543E-4	524.80746	5.7562E-4	-0.00295	524.80746	-0.00287	0.00257	524.80746	-0.0089	-5.44297E-4	524.80746	-0.01119	-0.00241	524.80746	0.00183	-0.00259
537.0318	-0.00147	0.00324	537.0318	-0.01233	-0.00334	537.0318	0.02543	-0.01263	537.0318	0.01677	-0.00647	537.0318	-0.01662	-0.00739	537.0318	0.02898	-0.00428	537.0318	-0.00437	-9.85834E-4	537.0318	-0.00695	9.68229E-4	537.0318	-0.00731	1.49582E-4	537.0318	-0.00184	-6.1061E-4	537.0318	-9.8476E-4	-3.5102E-4	537.0318	3.46044E-4	-2.65177E-4
549.54087	0.03711	-0.00862	549.54087	-0.0082	0.01665	549.54087	-0.04058	0.00685	549.54087	-0.01064	0.00674	549.54087	-0.00164	0.00344	549.54087	0.00407	0.0019	549.54087	0.00397	-0.00277	549.54087	0.00256	4.14016E-5	549.54087	-0.01142	0.00204	549.54087	0.01548	0.00148	549.54087	0.00243	-0.00152	549.54087	-0.00335	6.84931E-4
562.34133	-0.00531	-0.00314	562.34133	0.0299	-0.00906	562.34133	0.02573	-0.00481	562.34133	-0.00112	-0.00933	562.34133	-0.03261	0.00155	562.34133	0.00701	-0.00354	562.34133	0.0014	0.0033	562.34133	-0.01352	0.00188	562.34133	-0.01133	-4.61778E-4	562.34133	-0.01083	-3.40576E-4	562.34133	3.96704E-4	1.08712E-4	562.34133	-0.00151	-0.00102
575.43994	0.01614	-0.01217	575.43994	-0.00421	-1.70628E-4	575.43994	0.04363	0.00345	575.43994	-0.00247	-0.00533	575.43994	0.00364	-0.00116	575.43994	-0.03176	0.00284	575.43994	-0.00354	0.00324	575.43994	-3.20281E-4	9.46697E-5	575.43994	-0.00271	0.00313	575.43994	-0.00991	0.00209	575.43994	0.00506	0.00174	575.43994	-0.00678	0.00223
588.84366	0.03024	0.00214	588.84366	0.0169	0.01348	588.84366	0.01	-0.00937	588.84366	0.00385	-0.00302	588.84366	-0.01	-0.00214	588.84366	0.01181	0.00104	588.84366	2.17587E-4	1.18915E-4	588.84366	0.00854	-0.00272	588.84366	0.00683	0.00218	588.84366	-0.00776	6.24053E-4	588.84366	0.00248	0.00105	588.84366	-0.0033	4.08589E-4
602.55959	-0.02883	-0.00394	602.55959	-0.03931	-1.76042E-4	602.55959	0.05228	0.0047	602.55959	0.00567	-0.00428	602.55959	-0.00412	-3.55044E-4	602.55959	3.20184E-4	0.00553	602.55959	0.00324	3.52951E-4	602.55959	-0.01203	-4.31878E-4	602.55959	0.00421	4.86691E-4	602.55959	7.29572E-4	0.00106	602.55959	0.00893	9.94634E-4	602.55959	-5.03639E-4	4.08034E-4
616.595	-0.07321	-0.01731	616.595	-0.0329	0.00322	616.595	-0.01711	-0.01466	616.595	-0.0035	-9.77405E-4	616.595	0.0228	0.00475	616.595	0.00802	-0.00276	616.595	-0.01424	8.87225E-4	616.595	-7.20964E-4	-3.11564E-4	616.595	0.00264	-1.73275E-4	616.595	0.00379	-2.02328E-4	616.595	0.0038	4.02673E-4	616.595	-0.006	-0.00248
630.95734	-0.00443	-0.00552	630.95734	-0.0519	0.00203	630.95734	0.01372	-0.00368	630.95734	-0.00262	8.28588E-4	630.95734	-0.01071	-0.00257	630.95734	3.23721E-4	-6.99275E-4	630.95734	-0.00618	-0.00111	630.95734	-0.00727	0.00194	630.95734	0.00834	-0.00227	630.95734	-0.00141	-0.00189	630.95734	0.00426	2.58236E-4	630.95734	0.00945	8.79983E-4
645.65423	-0.03032	0.00529	645.65423	-8.58635E-4	0.00336	645.65423	-0.01079	0.001	645.65423	4.77661E-4	-0.00184	645.65423	0.02067	-3.91307E-4	645.65423	-0.01329	-0.00513	645.65423	-0.00107	-2.50157E-4	645.65423	-0.00299	-5.37485E-4	645.65423	0.00389	-4.58548E-4	645.65423	9.52819E-4	2.49613E-4	645.65423	-0.0019	-1.34549E-4	645.65423	-0.01415	3.67041E-4
660.69345	-0.02223	-0.00328	660.69345	-0.03194	-0.00116	660.69345	-0.03896	-0.00196	660.69345	-0.0044	-8.17332E-4	660.69345	-0.02116	0.002	660.69345	-0.01605	-4.91696E-4	660.69345	-0.0079	4.1537E-4	660.69345	-0.00153	-0.00307	660.69345	0.00562	-0.00209	660.69345	1.34793E-4	-2.8641E-4	660.69345	0.0037	5.14091E-4	660.69345	-0.00145	-0.00138
676.08298	-0.01367	0.01153	676.08298	-0.0104	-0.00502	676.08298	0.0558	0.01015	676.08298	-0.00531	0.00177	676.08298	-0.01819	0.00253	676.08298	2.73248E-4	-0.00304	676.08298	-0.00401	0.00112	676.08298	3.70661E-5	0.00395	676.08298	0.00428	-0.00132	676.08298	-0.00397	0.00522	676.08298	9.21701E-4	-9.99643E-4	676.08298	0.00201	-0.00183
691.83097	0.01317	-0.00802	691.83097	0.04225	-0.00468	691.83097	0.01123	-0.00993	691.83097	0.00959	0.00355	691.83097	0.00945	0.00206	691.83097	-0.01893	9.4347E-4	691.83097	-0.013	-0.00185	691.83097	0.00208	0.00178	691.83097	-5.62531E-4	0.00285	691.83097	0.00265	0.00256	691.83097	0.00283	-5.87872E-4	691.83097	-0.00717	0.0031
707.94578	0.0266	0.00252	707.94578	-0.02875	0.00422	707.94578	-0.00406	-0.00221	707.94578	-0.0054	0.00131	707.94578	0.0222	-0.00308	707.94578	0.00284	-0.00656	707.94578	0.01133	-0.0013	707.94578	-4.16972E-5	-0.00135	707.94578	-0.01477	-0.00148	707.94578	-0.00884	4.26162E-4	707.94578	-5.44604E-4	-5.27201E-4	707.94578	0.00171	0.00136
724.43596	-0.06403	0.0052	724.43596	0.00309	0.00741	724.43596	-0.03131	0.00851	724.43596	-0.01156	-0.0055	724.43596	0.03268	1.74426E-4	724.43596	-0.02501	-0.00242	724.43596	0.00578	-2.9141E-4	724.43596	0.00397	-0.00311	724.43596	-0.00544	-0.00383	724.43596	0.0069	-0.00212	724.43596	-0.00286	-5.70302E-4	724.43596	-0.00247	2.35313E-4
741.31024	0.03804	0.00329	741.31024	-0.01826	0.00915	741.31024	-0.00164	0.00583	741.31024	0.00262	-0.00143	741.31024	-0.02682	0.00489	741.31024	-0.00156	-0.00205	741.31024	0.01063	5.97949E-4	741.31024	0.0013	-0.00151	741.31024	-0.01009	1.85432E-4	741.31024	0.00323	1.18226E-4	741.31024	0.004	-0.00337	741.31024	-0.00314	-0.00139
758.57758	-0.00133	-0.00253	758.57758	0.0017	-0.01088	758.57758	-0.03131	0.00928	758.57758	0.00694	5.29718E-4	758.57758	0.00967	-0.0013	758.57758	0.00948	-0.01158	758.57758	-0.00456	-0.00276	758.57758	0.00197	9.95586E-5	758.57758	0.00155	0.00248	758.57758	-0.00393	8.3316E-4	758.57758	-1.37226E-4	3.12047E-4	758.57758	-0.00258	0.00401
776.24712	0.0315	-0.012	776.24712	-0.02154	0.00673	776.24712	0.01203	-0.00324	776.24712	-0.00388	0.00308	776.24712	0.0421	0.0043	776.24712	-0.00685	0.00458	776.24712	0.00104	5.37045E-4	776.24712	0.01337	1.44281E-4	776.24712	-0.00574	8.54999E-4	776.24712	0.00662	0.00161	776.24712	0.00236	1.8588E-4	776.24712	0.01161	5.24767E-4
794.32823	-0.03062	1.73434E-4	794.32823	0.03163	-0.00973	794.32823	-0.05336	-0.00261	794.32823	0.00223	0.00176	794.32823	0.02857	0.00352	794.32823	0.02932	0.00248	794.32823	-0.01232	-0.00293	794.32823	0.0025	5.55717E-6	794.32823	0.0021	5.96442E-5	794.32823	-0.00228	6.9191E-4	794.32823	-0.00121	0.00136	794.32823	0.00184	-0.00185
812.83052	0.02903	-0.0035	812.83052	0.03341	6.51551E-4	812.83052	0.00341	1.93926E-4	812.83052	0.00402	-0.00721	812.83052	0.01301	2.04024E-4	812.83052	-0.00419	-0.00245	812.83052	0.00643	1.11123E-4	812.83052	0.00598	-3.84043E-4	812.83052	-7.82215E-4	0.00135	812.83052	-0.00595	-5.67515E-4	812.83052	0.00269	-6.17489E-5	812.83052	-0.00298	-0.00115
831.76377	-0.04268	0.00835	831.76377	0.05504	-0.00106	831.76377	0.01327	0.01405	831.76377	-0.0032	-0.00179	831.76377	0.01401	6.10604E-4	831.76377	0.01393	0.00379	831.76377	0.0014	-0.00271	831.76377	0.00254	-2.48989E-4	831.76377	-0.00621	-2.05532E-4	831.76377	-0.00389	-0.00127	831.76377	0.00127	0.00223	831.76377	0.00105	-0.00144
851.13804	-0.00191	0.00649	851.13804	0.00823	-0.00724	851.13804	0.02907	-0.01101	851.13804	0.00459	0.00281	851.13804	-0.00558	-0.00335	851.13804	-0.01137	-0.00612	851.13804	0.00709	-6.48287E-4	851.13804	0.00651	0.00146	851.13804	0.01526	-7.04178E-4	851.13804	-0.008	7.63885E-4	851.13804	0.00215	0.00112	851.13804	-7.35408E-4	-0.00149
870.96359	-0.03671	-0.00426	870.96359	-0.03433	-0.00152	870.96359	-0.00328	-0.00779	870.96359	-0.00304	0.003	870.96359	-0.01501	-0.00166	870.96359	0.00914	8.51312E-4	870.96359	0.00665	0.00119	870.96359	-7.67659E-4	-0.00101	870.96359	-0.00797	0.00264	870.96359	-0.00559	7.30716E-6	870.96359	0.00337	4.92937E-4	870.96359	0.00338	0.00246
891.25094	1.56843E-4	-0.01263	891.25094	0.03086	8.78668E-4	891.25094	0.00841	-0.00119	891.25094	0.00746	0.0015	891.25094	0.00555	-0.00117	891.25094	-0.02689	9.19048E-4	891.25094	0.00684	-5.43416E-5	891.25094	0.00205	4.19473E-4	891.25094	0.0016	-8.22309E-4	891.25094	-0.00556	2.66003E-4	891.25094	0.00392	-5.29964E-5	891.25094	0.00717	7.15893E-4
912.01084	0.01268	-0.00657	912.01084	0.02634	0.00427	912.01084	0.02505	-9.59051E-4	912.01084	0.00937	0.00169	912.01084	-0.00228	-0.00438	912.01084	0.00801	0.00459	912.01084	0.00601	-0.00181	912.01084	-7.2491E-4	-0.00195	912.01084	-3.21853E-4	0.0021	912.01084	0.01352	1.03945E-4	912.01084	0.00443	-2.21076E-4	912.01084	-0.00366	-8.33038E-4
