V=6^3									V=8^3									V=14^3									V=18^3																						
time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum	time	position	momentum														
616.595	-0.07321	-0.01731	616.595	-0.0329	0.00322	616.595	-0.01711	-0.01466	616.595	-0.0035	-9.77405E-4	616.595	0.0228	616.595	0.09687	-0.01449	616.595	0.01001	-0.03217	616.595	-0.01709	-0.0076	616.595	-0.09958	0.02754	616.595	-0.04358	-0.03138	616.595	-0.10312	-0.03168	616.595	-0.09525	-0.00575	616.595	0.14929	-0.00661	616.595	-0.01581	0.01113	616.595	-0.06717	3.76567E-4	616.595	0.00134	0.00665	616.595	0.11037	0.00325
630.95734	-0.00443	-0.00552	630.95734	-0.0519	0.00203	630.95734	0.01372	-0.00368	630.95734	-0.00262	8.28588E-4	630.95734	-0.01071	630.95734	0.05777	0.00687	630.95734	0.20899	0.0365	630.95734	0.13413	-0.03256	630.95734	-0.05413	-0.02316	630.95734	0.08479	-0.01455	630.95734	0.04921	-0.01813	630.95734	0.04548	-0.00499	630.95734	-0.01457	-0.0053	630.95734	0.0642	0.01358	630.95734	-0.00716	0.00211	630.95734	-0.04764	0.00104	630.95734	-0.03902	-0.00442
645.65423	-0.03032	0.00529	645.65423	-8.58635E-4	0.00336	645.65423	-0.01079	0.001	645.65423	4.77661E-4	-0.00184	645.65423	0.02067	645.65423	0.04897	-0.00711	645.65423	-0.0569	0.01573	645.65423	0.18231	0.01053	645.65423	-0.01987	0.00849	645.65423	0.02433	0.01068	645.65423	-0.15559	-0.04664	645.65423	-0.04668	-0.00148	645.65423	0.03836	0.00521	645.65423	-0.03367	0.01445	645.65423	-0.11661	-0.00833	645.65423	0.01773	0.00592	645.65423	-0.09633	-0.00509
660.69345	-0.02223	-0.00328	660.69345	-0.03194	-0.00116	660.69345	-0.03896	-0.00196	660.69345	-0.0044	-8.17332E-4	660.69345	-0.02116	660.69345	-0.07883	0.02137	660.69345	0.14504	-0.02209	660.69345	0.24802	-0.01679	660.69345	0.00666	0.00758	660.69345	0.0351	0.01172	660.69345	0.05659	0.01701	660.69345	-0.13599	0.00194	660.69345	-0.03086	0.01283	660.69345	-0.04086	-0.00562	660.69345	-0.04686	-0.01035	660.69345	-0.03178	0.00401	660.69345	0.08465	-0.00505
676.08298	-0.01367	0.01153	676.08298	-0.0104	-0.00502	676.08298	0.0558	0.01015	676.08298	-0.00531	0.00177	676.08298	-0.01819	676.08298	-0.00781	-0.04199	676.08298	-0.01679	-0.04344	676.08298	0.17187	-0.06321	676.08298	0.07553	-0.01138	676.08298	0.01284	-0.00644	676.08298	0.11081	0.01439	676.08298	-0.1578	-0.00769	676.08298	0.02613	-0.00832	676.08298	0.01628	-0.02538	676.08298	0.03019	-0.00144	676.08298	0.00986	-0.00263	676.08298	-0.00669	0.00883
691.83097	0.01317	-0.00802	691.83097	0.04225	-0.00468	691.83097	0.01123	-0.00993	691.83097	0.00959	0.00355	691.83097	0.00945	691.83097	-0.0655	-0.08053	691.83097	0.05205	0.03961	691.83097	-0.00483	-0.02901	691.83097	0.04179	-0.0155	691.83097	0.05585	0.00163	691.83097	0.13624	-0.03447	691.83097	-0.00874	-0.00788	691.83097	0.13964	0.00209	691.83097	-0.05912	-0.0047	691.83097	-6.80664E-6	0.00182	691.83097	0.00831	-0.00206	691.83097	-0.0676	-0.00539
707.94578	0.0266	0.00252	707.94578	-0.02875	0.00422	707.94578	-0.00406	-0.00221	707.94578	-0.0054	0.00131	707.94578	0.0222	707.94578	-0.04326	-3.74772E-4	707.94578	-0.11177	-0.00431	707.94578	0.11979	0.00932	707.94578	0.05831	0.0127	707.94578	0.09222	-0.00795	707.94578	0.16571	0.00395	707.94578	-0.04756	-2.93524E-4	707.94578	0.0071	-0.01616	707.94578	0.03342	0.00162	707.94578	-0.01301	-0.00488	707.94578	0.04462	0.00538	707.94578	0.11933	-0.00331
724.43596	-0.06403	0.0052	724.43596	0.00309	0.00741	724.43596	-0.03131	0.00851	724.43596	-0.01156	-0.0055	724.43596	0.03268	724.43596	-0.03506	0.00918	724.43596	0.1089	0.03925	724.43596	0.11913	0.00799	724.43596	0.05669	0.03806	724.43596	0.00176	-0.02518	724.43596	-0.20388	-0.00146	724.43596	0.02321	-0.00852	724.43596	-0.01812	-0.00781	724.43596	0.01633	0.00639	724.43596	0.03504	-0.002	724.43596	0.02966	-0.00252	724.43596	-0.06343	-0.00235
741.31024	0.03804	0.00329	741.31024	-0.01826	0.00915	741.31024	-0.00164	0.00583	741.31024	0.00262	-0.00143	741.31024	-0.02682	741.31024	0.01812	-0.02425	741.31024	0.17136	-0.00843	741.31024	-0.04892	0.03994	741.31024	0.05993	-0.02154	741.31024	-0.05141	-0.03119	741.31024	0.09572	0.01257	741.31024	0.00156	0.00129	741.31024	-0.07524	0.0064	741.31024	0.02387	0.01531	741.31024	-3.36008E-4	-0.00428	741.31024	0.13239	-0.00759	741.31024	-0.04386	0.00498
758.57758	-0.00133	-0.00253	758.57758	0.0017	-0.01088	758.57758	-0.03131	0.00928	758.57758	0.00694	5.29718E-4	758.57758	0.00967	758.57758	0.0884	0.04542	758.57758	0.15252	-0.0055	758.57758	-0.06915	0.03109	758.57758	0.0874	-0.0149	758.57758	-0.05374	0.00222	758.57758	-0.10548	-0.00109	758.57758	-0.05003	0.00245	758.57758	-0.09726	-0.00236	758.57758	0.08507	-0.01574	758.57758	-0.03292	0.00281	758.57758	-0.04318	-0.00835	758.57758	0.01147	0.01105
776.24712	0.0315	-0.012	776.24712	-0.02154	0.00673	776.24712	0.01203	-0.00324	776.24712	-0.00388	0.00308	776.24712	0.0421	776.24712	-0.01237	-0.05451	776.24712	0.04628	-0.02638	776.24712	-0.16001	0.01141	776.24712	0.02375	2.95007E-4	776.24712	0.05726	0.01452	776.24712	-0.00584	-0.02913	776.24712	0.03469	-0.00282	776.24712	-0.08782	-0.00514	776.24712	-0.06084	0.02274	776.24712	-0.0594	-0.00156	776.24712	0.02518	0.0024	776.24712	-0.12559	0.00317
794.32823	-0.03062	1.73434E-4	794.32823	0.03163	-0.00973	794.32823	-0.05336	-0.00261	794.32823	0.00223	0.00176	794.32823	0.02857	794.32823	-0.05511	-0.00934	794.32823	-0.0785	-0.04676	794.32823	-0.07189	-0.01707	794.32823	0.0227	-0.03068	794.32823	-0.01055	-0.01278	794.32823	0.14673	0.00277	794.32823	-0.03756	-0.00267	794.32823	-0.13511	0.01306	794.32823	0.05936	0.00517	794.32823	-0.04134	-9.29317E-4	794.32823	0.00926	0.00239	794.32823	0.08912	-0.01878
812.83052	0.02903	-0.0035	812.83052	0.03341	6.51551E-4	812.83052	0.00341	1.93926E-4	812.83052	0.00402	-0.00721	812.83052	0.01301	812.83052	-0.03336	-0.03162	812.83052	0.15606	-0.02877	812.83052	0.0427	0.02012	812.83052	-0.07533	0.00472	812.83052	0.03181	-0.01497	812.83052	-0.10505	-0.01103	812.83052	0.1002	-0.0012	812.83052	-0.08845	0.01043	812.83052	0.07732	0.00559	812.83052	0.03894	-0.00744	812.83052	-0.04752	-3.94494E-4	812.83052	-0.00494	-0.0155
831.76377	-0.04268	0.00835	831.76377	0.05504	-0.00106	831.76377	0.01327	0.01405	831.76377	-0.0032	-0.00179	831.76377	0.01401	831.76377	0.08878	-0.01233	831.76377	0.11648	0.03932	831.76377	0.15787	0.02797	831.76377	-0.04012	0.00873	831.76377	0.03309	0.00139	831.76377	-0.00155	-0.01894	831.76377	-0.02502	-0.00516	831.76377	0.12703	0.00907	831.76377	0.04195	0.00681	831.76377	0.10324	0.00867	831.76377	-0.00127	0.01472	831.76377	0.01538	-0.00934
851.13804	-0.00191	0.00649	851.13804	0.00823	-0.00724	851.13804	0.02907	-0.01101	851.13804	0.00459	0.00281	851.13804	-0.00558	851.13804	0.04736	-0.01768	851.13804	-0.1396	-0.0475	851.13804	0.04582	0.00888	851.13804	-0.08926	0.02302	851.13804	-0.03533	0.01108	851.13804	-0.00721	0.00862	851.13804	0.05109	0.01187	851.13804	0.03198	0.00641	851.13804	-0.01721	-0.00153	851.13804	-0.00921	-0.0034	851.13804	0.02983	0.00234	851.13804	0.04975	4.65632E-4
870.96359	-0.03671	-0.00426	870.96359	-0.03433	-0.00152	870.96359	-0.00328	-0.00779	870.96359	-0.00304	0.003	870.96359	-0.01501	870.96359	0.01957	0.02269	870.96359	-0.25261	-0.01931	870.96359	-0.15191	-0.02584	870.96359	-0.03962	-0.02656	870.96359	-0.00176	0.04629	870.96359	0.23514	3.36589E-4	870.96359	0.06589	-0.01822	870.96359	-0.10158	0.00427	870.96359	0.03174	0.00426	870.96359	0.02442	-0.00737	870.96359	0.00253	-0.00213	870.96359	-0.08559	-0.00481
891.25094	1.56843E-4	-0.01263	891.25094	0.03086	8.78668E-4	891.25094	0.00841	-0.00119	891.25094	0.00746	0.0015	891.25094	0.00555	891.25094	-0.03403	0.04073	891.25094	0.0956	-0.01253	891.25094	-0.06283	-0.01177	891.25094	0.04396	0.02521	891.25094	-0.10738	-0.00181	891.25094	0.15604	-0.0127	891.25094	-0.09347	-0.0098	891.25094	0.06644	0.01004	891.25094	0.06422	9.64136E-5	891.25094	0.03816	1.27916E-4	891.25094	-0.00451	0.00444	891.25094	0.04732	-9.50449E-4
912.01084	0.01268	-0.00657	912.01084	0.02634	0.00427	912.01084	0.02505	-9.59051E-4	912.01084	0.00937	0.00169	912.01084	-0.00228	912.01084	-0.06138	-0.01021	912.01084	-0.14376	-0.04629	912.01084	0.08332	0.01222	912.01084	-0.06211	0.0042	912.01084	0.02527	0.00486	912.01084	0.11533	-0.01504	912.01084	-0.03135	-0.00408	912.01084	-0.13449	-0.01653	912.01084	0.10522	0.00807	912.01084	0.03829	-0.00809	912.01084	0.00623	-0.00855	912.01084	-0.05298	0.00262
